Date	Symbol	Series	Prev Close	Open	High	Low	Last	Close	VWAP	Volume	Turnover	Trades	Deliverable Volume	%Deliverble
10/13/2010	TITAN	EQ	3300.85	3325	3344.35	3295	3318	3318.85	3324.33	108379	3.60288E+13		59958	0.5532
10/14/2010	TITAN	EQ	3318.85	3334	3361.8	3295.1	3315	3320.3	3328.25	98398	3.27494E+13		38680	0.3931
10/15/2010	TITAN	EQ	3320.3	3349.45	3354	3270.4	3288	3289.3	3320.66	84198	2.79593E+13		27356	0.3249
10/18/2010	TITAN	EQ	3289.3	3280	3324.95	3196	3214	3216	3237.05	92349	2.98938E+13		31131	0.3371
10/19/2010	TITAN	EQ	3216	3234.3	3258.7	3165	3170	3186.6	3223.05	59798	1.92732E+13		18846	0.3152
10/20/2010	TITAN	EQ	3186.6	3186.6	3216.7	3163	3164	3171.75	3192.04	50144	1.60062E+13		14272	0.2846
10/21/2010	TITAN	EQ	3171.75	3172.85	3257	3172.85	3215	3214.5	3213.22	68886	2.21346E+13		15248	0.2214
10/22/2010	TITAN	EQ	3214.5	3220	3254.95	3175	3215	3205.1	3227.34	50261	1.62209E+13		9597	0.1909
10/25/2010	TITAN	EQ	3205.1	3219	3312	3219	3300	3289.9	3284.08	179763	5.90355E+13		13929	0.0775
10/26/2010	TITAN	EQ	3289.9	3310	3514.5	3310	3510	3491.05	3435.15	701576	2.41002E+14		145180	0.2069
10/27/2010	TITAN	EQ	3491.05	3485	3604.8	3485	3585	3587.95	3553.5	464403	1.65025E+14		99328	0.2139
10/28/2010	TITAN	EQ	3587.95	3599	3639.8	3455	3506	3480.7	3519.25	283161	9.96515E+13		77888	0.2751
10/29/2010	TITAN	EQ	3480.7	3480	3564	3450	3558	3552.15	3532.34	197495	6.9762E+13		50168	0.254
11/1/2010	TITAN	EQ	3552.15	3577	3829	3564.95	3829	3792.5	3714.17	433334	1.60948E+14		53005	0.1223
11/2/2010	TITAN	EQ	3792.5	3827.95	3877	3787	3804	3818.7	3840.81	464243	1.78307E+14		87912	0.1894
11/3/2010	TITAN	EQ	3818.7	3850	3866.05	3813.1	3838	3833.05	3837.44	161323	6.19067E+13		29888	0.1853
11/4/2010	TITAN	EQ	3833.05	3850	3860	3811.3	3821	3822.35	3833.71	146640	5.62175E+13		42624	0.2907
11/5/2010	TITAN	EQ	3822.35	3900	3900	3820	3820.1	3837.45	3843.57	22318	8.57807E+12		6838	0.3064
11/8/2010	TITAN	EQ	3837.45	3850	3852	3793	3822	3817.65	3824.63	79683	3.04758E+13		15805	0.1983
11/9/2010	TITAN	EQ	3817.65	3818.05	3848	3796.6	3842	3822.3	3819.44	79595	3.04008E+13		25808	0.3242
11/10/2010	TITAN	EQ	3822.3	3822	4195	3816	4129.7	4146.75	4074.75	993336	4.0476E+14		80750	0.0813
11/11/2010	TITAN	EQ	4146.75	4150	4242	4103.65	4116	4124.8	4174.7	598959	2.50047E+14		45606	0.0761
11/12/2010	TITAN	EQ	4124.8	4114.9	4143.7	3941.2	3953.7	3955.55	4016.84	452831	1.81895E+14		96057	0.2121
11/15/2010	TITAN	EQ	3955.55	3980	3985.9	3844.4	3904.9	3907	3900.97	310243	1.21025E+14		69544	0.2242
11/16/2010	TITAN	EQ	3907	3960	4010.25	3768.1	3778.25	3790.65	3884.19	581311	2.25792E+14		140021	0.2409
11/18/2010	TITAN	EQ	3790.65	3820	3865.95	3600.65	3726.6	3719.15	3722.91	600992	2.23744E+14		118055	0.1964
11/19/2010	TITAN	EQ	3719.15	3739.9	3824	3650.4	3660.4	3672.75	3751.3	485288	1.82046E+14		53442	0.1101
11/22/2010	TITAN	EQ	3672.75	3698	3840	3698	3802	3811.8	3772.28	299877	1.13122E+14		41700	0.1391
11/23/2010	TITAN	EQ	3811.8	3812	3824	3645	3748	3756.6	3738.59	302906	1.13244E+14		35312	0.1166
11/24/2010	TITAN	EQ	3756.6	3773.85	3830	3691	3710	3720.05	3784.03	274208	1.03761E+14		27382	0.0999
11/25/2010	TITAN	EQ	3720.05	3750	3793	3654.8	3675.25	3673.95	3724.44	230598	8.58848E+13		35375	0.1534
11/26/2010	TITAN	EQ	3673.95	3673	3736.05	3392.85	3589.95	3573.5	3580.73	437370	1.5661E+14		81354	0.186
11/29/2010	TITAN	EQ	3573.5	3599	3715	3521	3666	3683.7	3623.04	278632	1.0095E+14		28450	0.1021
11/30/2010	TITAN	EQ	3683.7	3663	3736.05	3622	3677.3	3693	3691.91	348830	1.28785E+14		86419	0.2477
12/1/2010	TITAN	EQ	3693	3700	3827	3682.7	3775	3781.9	3782.38	331990	1.25571E+14		49931	0.1504
12/2/2010	TITAN	EQ	3781.9	3828.7	3866.15	3771.4	3786	3784.2	3815.64	193920	7.39928E+13		46260	0.2386
12/3/2010	TITAN	EQ	3784.2	3785	3810.6	3678	3698.75	3696.45	3726.1	186805	6.96054E+13		34919	0.1869
12/6/2010	TITAN	EQ	3696.45	3714.15	3787	3678	3681	3693.25	3735.76	123741	4.62267E+13		12770	0.1032
12/7/2010	TITAN	EQ	3693.25	3720	3726.7	3655	3705.5	3694	3691.64	156415	5.77428E+13		26387	0.1687
12/8/2010	TITAN	EQ	3694	3699	3699.95	3551.4	3590	3572.7	3624.03	171480	6.21448E+13		27472	0.1602
12/9/2010	TITAN	EQ	3572.7	3550	3590	3302	3345	3352.7	3393.11	503702	1.70912E+14		116982	0.2322
12/10/2010	TITAN	EQ	3352.7	3340	3473	3210	3452	3447	3402.69	493480	1.67916E+14		97801	0.1982
12/13/2010	TITAN	EQ	3447	3480	3530	3425	3474.25	3488.1	3479.41	224614	7.81525E+13		22414	0.0998
12/14/2010	TITAN	EQ	3488.1	3510	3609	3482.25	3578.3	3585.05	3547.72	316763	1.12379E+14		41096	0.1297
12/15/2010	TITAN	EQ	3585.05	3595.05	3600	3379	3392.2	3417.15	3486.87	268413	9.35922E+13		52885	0.197
12/16/2010	TITAN	EQ	3417.15	3540	3540	3300	3392	3406.75	3371	368604	1.24257E+14		33882	0.0919
12/20/2010	TITAN	EQ	3406.75	3395	3444.6	3357	3372.2	3379.7	3411.04	198203	6.76078E+13		38196	0.1927
12/21/2010	TITAN	EQ	3379.7	3400	3447.75	3390.1	3410	3413.15	3423.42	127199	4.35456E+13		28397	0.2232
12/22/2010	TITAN	EQ	3413.15	3415.5	3444	3371	3379.7	3392.4	3401.8	132590	4.51044E+13		18897	0.1425
12/23/2010	TITAN	EQ	3392.4	3407.35	3412.4	3316.1	3334.7	3336.6	3359.09	159833	5.36893E+13		35890	0.2245
12/24/2010	TITAN	EQ	3336.6	3335.05	3510	3300	3476	3475.95	3446.93	540075	1.8616E+14		86338	0.1599
12/27/2010	TITAN	EQ	3475.95	3494.95	3535	3463.55	3472.4	3478.55	3501.86	248438	8.69995E+13		23183	0.0933
12/28/2010	TITAN	EQ	3478.55	3499.95	3502.6	3452	3460	3468.85	3473.37	133784	4.64681E+13		14813	0.1107
12/29/2010	TITAN	EQ	3468.85	3485	3528	3466.75	3515	3516	3504.8	209754	7.35145E+13		35374	0.1686
12/30/2010	TITAN	EQ	3516	3534.95	3574.45	3496.5	3521	3536.1	3543.72	302419	1.07169E+14		50591	0.1673
12/31/2010	TITAN	EQ	3536.1	3544.8	3638	3536.1	3593	3594.95	3602.89	329691	1.18784E+14		63544	0.1927
1/3/2011	TITAN	EQ	3594.95	3617	3717.7	3617	3674.2	3686.85	3670.76	286666	1.05228E+14		37769	0.1318
1/4/2011	TITAN	EQ	3686.85	3748	3748	3642.05	3646.6	3657.95	3682.58	306760	1.12967E+14		35018	0.1142
1/5/2011	TITAN	EQ	3657.95	3637	3695	3622.9	3634.55	3641.25	3661.68	246856	9.03907E+13		31719	0.1285
1/6/2011	TITAN	EQ	3641.25	3660	3675.75	3555.15	3569.45	3579.4	3611.81	264378	9.54884E+13		26528	0.1003
1/7/2011	TITAN	EQ	3579.4	3577.3	3600	3370.05	3419	3412.25	3503.41	287087	1.00578E+14		48438	0.1687
1/10/2011	TITAN	EQ	3412.25	3410	3411.6	3281	3288	3291.95	3329.84	380374	1.26658E+14		57000	0.1499
1/11/2011	TITAN	EQ	3291.95	3300	3369.95	3266.2	3322.4	3304.5	3321.56	341364	1.13386E+14		85663	0.2509
1/12/2011	TITAN	EQ	3304.5	3335.15	3599	3312.4	3594.95	3581	3457.1	432630	1.49565E+14		66024	0.1526
1/13/2011	TITAN	EQ	3581	3580	3590	3403	3416.15	3414.3	3487.41	398930	1.39123E+14		48374	0.1213
1/14/2011	TITAN	EQ	3414.3	3429.95	3534.9	3381.15	3430	3409.65	3460.48	424536	1.4691E+14		39725	0.0936
1/17/2011	TITAN	EQ	3409.65	3410	3489	3395.25	3424	3425.35	3446.41	256954	8.85569E+13		20254	0.0788
1/18/2011	TITAN	EQ	3425.35	3426	3507	3426	3472.75	3482.15	3477.08	234489	8.15336E+13		20510	0.0875
1/19/2011	TITAN	EQ	3482.15	3499	3549	3420.1	3460	3454.7	3487.78	335448	1.16997E+14		25603	0.0763
1/20/2011	TITAN	EQ	3454.7	3451	3505.5	3416	3490.05	3487.15	3468.64	269652	9.35325E+13		29283	0.1086
1/21/2011	TITAN	EQ	3487.15	3485	3529.5	3465	3515	3506.35	3501.14	210314	7.3634E+13		27191	0.1293
1/24/2011	TITAN	EQ	3506.35	3512.95	3615	3508.2	3566.1	3569.05	3581.26	317352	1.13652E+14		35766	0.1127
1/25/2011	TITAN	EQ	3569.05	3585	3631.35	3571.1	3593	3598.1	3603.78	288259	1.03882E+14		57127	0.1982
1/27/2011	TITAN	EQ	3598.1	3634	3634.05	3542	3566.9	3565.75	3592.89	197743	7.10469E+13		44566	0.2254
1/28/2011	TITAN	EQ	3565.75	3565	3604	3325	3494.95	3467.95	3441.06	758075	2.60858E+14		85537	0.1128
1/31/2011	TITAN	EQ	3467.95	3452	3623.8	3407	3613.95	3601.1	3533.8	573623	2.02707E+14		61882	0.1079
2/1/2011	TITAN	EQ	3601.1	3611	3662.4	3575	3586	3597.2	3619.92	516189	1.86856E+14		74822	0.145
2/2/2011	TITAN	EQ	3597.2	3633	3642	3518.1	3532	3536	3580.53	300170	1.07477E+14		44525	0.1483
2/3/2011	TITAN	EQ	3536	3540	3610	3523.9	3599.5	3597.75	3571.35	254483	9.08847E+13		32296	0.1269
2/4/2011	TITAN	EQ	3597.75	3600	3642.25	3490	3510	3513.35	3577.71	276496	9.89223E+13		48270	0.1746
2/7/2011	TITAN	EQ	3513.35	3510	3534.7	3432.1	3445.3	3448	3478.63	221576	7.7078E+13		36870	0.1664
2/8/2011	TITAN	EQ	3448	3440	3464	3220	3243	3232.35	3319.92	466074	1.54733E+14		111500	0.2392
2/9/2011	TITAN	EQ	3232.35	3227.8	3279.8	3005	3108	3088	3183.37	601457	1.91466E+14		54540	0.0907
2/10/2011	TITAN	EQ	3088	3080	3179	2943	3095	3084.55	3054.07	714084	2.18086E+14		78372	0.1098
2/11/2011	TITAN	EQ	3084.55	3109.7	3144.7	3032	3103	3111.45	3096.88	557571	1.72673E+14		123938	0.2223
2/14/2011	TITAN	EQ	3111.45	3142.3	3205	3132.55	3185	3179.5	3175.46	484539	1.53864E+14		148137	0.3057
2/15/2011	TITAN	EQ	3179.5	3195	3247.9	3115.55	3210.25	3212.75	3187.66	480743	1.53245E+14		67861	0.1412
2/16/2011	TITAN	EQ	3212.75	3210	3288	3176.65	3257.45	3261.7	3240.43	391353	1.26815E+14		36631	0.0936
2/17/2011	TITAN	EQ	3261.7	3267.4	3314	3238	3285	3294.3	3281.7	306168	1.00475E+14		51069	0.1668
2/18/2011	TITAN	EQ	3294.3	3306.75	3338	3207	3214	3220.95	3282.17	390326	1.28111E+14		81916	0.2099
2/21/2011	TITAN	EQ	3220.95	3220	3386	3203.1	3376	3368.75	3295.17	409965	1.3509E+14		75367	0.1838
2/22/2011	TITAN	EQ	3368.75	3331	3499	3311	3480	3475.95	3420.32	715808	2.44829E+14		76236	0.1065
2/23/2011	TITAN	EQ	3475.95	3450	3479.95	3413.05	3421	3436.25	3447.38	357957	1.23401E+14		18087	0.0505
2/24/2011	TITAN	EQ	3436.25	3434.8	3463.8	3251	3277	3271	3330.62	514577	1.71386E+14		113168	0.2199
2/25/2011	TITAN	EQ	3271	3285	3363.9	3273.6	3338.1	3343.35	3319.57	349938	1.16164E+14		77240	0.2207
2/28/2011	TITAN	EQ	3343.35	3354.8	3434	3294.05	3320	3327.85	3352.97	296572	9.94396E+13		16471	0.0555
3/1/2011	TITAN	EQ	3327.85	3350	3420	3345.05	3400	3402.3	3386.67	225108	7.62366E+13		22606	0.1004
3/3/2011	TITAN	EQ	3402.3	3402	3489.95	3375.1	3453	3452.85	3433.61	330041	1.13323E+14		20073	0.0608
3/4/2011	TITAN	EQ	3452.85	3475.05	3491.95	3434	3440.05	3445.4	3458.31	192465	6.65604E+13		21475	0.1116
3/7/2011	TITAN	EQ	3445.4	3435.8	3435.8	3343.3	3402	3398.9	3377.29	235820	7.96433E+13		26947	0.1143
3/8/2011	TITAN	EQ	3398.9	3401	3484	3395	3450	3459.7	3448.59	164489	5.67255E+13		9755	0.0593
3/9/2011	TITAN	EQ	3459.7	3499	3519	3460.75	3473.95	3492.95	3491.06	228054	7.96149E+13		18359	0.0805
3/10/2011	TITAN	EQ	3492.95	3462.6	3485	3446.4	3469.95	3473.75	3468.83	105990	3.67662E+13		16017	0.1511
3/11/2011	TITAN	EQ	3473.75	3454	3489	3435.1	3445	3452.5	3459.43	150813	5.21726E+13		22435	0.1488
3/14/2011	TITAN	EQ	3452.5	2800	3506.45	2800	3505	3494.85	3467.36	123185	4.27126E+13		15372	0.1248
3/15/2011	TITAN	EQ	3494.85	3400	3474.9	3398.1	3464	3459.65	3449.71	181863	6.27375E+13		44717	0.2459
3/16/2011	TITAN	EQ	3459.65	3475.15	3574.9	3475.15	3535.05	3541.4	3544.84	222174	7.87572E+13		22818	0.1027
3/17/2011	TITAN	EQ	3541.4	3520	3580	3514	3575	3563.85	3559.85	150359	5.35255E+13		21659	0.144
3/18/2011	TITAN	EQ	3563.85	3588.95	3599	3449	3456.1	3461.95	3502.88	343635	1.20371E+14		111914	0.3257
3/21/2011	TITAN	EQ	3461.95	3470	3495	3358	3435	3427.05	3441.28	151471	5.21255E+13		27283	0.1801
3/22/2011	TITAN	EQ	3427.05	3437.05	3485.05	3434.2	3450.5	3457.2	3459.57	124263	4.29897E+13		18743	0.1508
3/23/2011	TITAN	EQ	3457.2	3451.9	3482	3440.1	3460	3461.3	3464.65	119635	4.14493E+13		31623	0.2643
3/24/2011	TITAN	EQ	3461.3	3477.95	3508.8	3471.15	3487	3494.35	3490.66	162329	5.66635E+13		61493	0.3788
3/25/2011	TITAN	EQ	3494.35	3480.1	3537.2	3480.1	3515.95	3512.6	3511.47	143641	5.04392E+13		36645	0.2551
3/28/2011	TITAN	EQ	3512.6	3500	3598	3500	3539.6	3547.15	3561.5	238785	8.50434E+13		43701	0.183
3/29/2011	TITAN	EQ	3547.15	3550	3614	3550	3600	3589.85	3589.45	222427	7.9839E+13		42267	0.19
3/30/2011	TITAN	EQ	3589.85	3604.05	3877	3604	3846	3845.3	3796.44	1000510	3.79838E+14		126239	0.1262
3/31/2011	TITAN	EQ	3845.3	3868	3950.9	3777.15	3815	3811.45	3853.77	859211	3.3112E+14		196890	0.2292
4/1/2011	TITAN	EQ	3811.45	3801	3877.45	3797.75	3862	3858.3	3840.93	288276	1.10725E+14		27618	0.0958
4/4/2011	TITAN	EQ	3858.3	3858	3888	3827	3853.5	3859.1	3859.16	191380	7.38566E+13		28338	0.1481
4/5/2011	TITAN	EQ	3859.1	3865.05	4004.7	3845	3948	3955.4	3953.56	585368	2.31429E+14		91780	0.1568
4/6/2011	TITAN	EQ	3955.4	3975	4087	3963.95	4026	4034.05	4033.4	586180	2.3643E+14		94267	0.1608
4/7/2011	TITAN	EQ	4034.05	4035	4054.75	3981	3992	3991.65	4018.17	256726	1.03157E+14		40912	0.1594
4/8/2011	TITAN	EQ	3991.65	3988	4026	3885.6	3916.55	3912.6	3939.47	320283	1.26175E+14		86406	0.2698
4/11/2011	TITAN	EQ	3912.6	3912.5	3912.5	3784.1	3787.95	3796.55	3833.28	262834	1.00752E+14		81451	0.3099
4/13/2011	TITAN	EQ	3796.55	3775	3896.45	3750.2	3881	3885.65	3859.44	251455	9.70476E+13		41084	0.1634
4/15/2011	TITAN	EQ	3885.65	3885	3926.85	3832.6	3884	3895.45	3879.47	182942	7.09718E+13		22699	0.1241
4/18/2011	TITAN	EQ	3895.45	3919.9	4034.85	3870	3897.1	3900.5	3958.4	363141	1.43746E+14		51186	0.141
4/19/2011	TITAN	EQ	3900.5	3890	3960	3860	3937	3934.95	3925.05	226153	8.87662E+13		22066	0.0976
4/20/2011	TITAN	EQ	3934.95	3950	4076	3950	4066.8	4057.5	4023.1	395205	1.58995E+14		58995	0.1493
4/21/2011	TITAN	EQ	4057.5	4070.1	4100.6	4010	4020	4025	4042.46	231090	9.34172E+13		38746	0.1677
4/25/2011	TITAN	EQ	4025	4025	4144	4015.05	4115	4116	4099.59	357726	1.46653E+14		47722	0.1334
4/26/2011	TITAN	EQ	4116	4116.55	4147.2	4051	4100	4098.5	4087.03	289635	1.18375E+14		41758	0.1442
4/27/2011	TITAN	EQ	4098.5	4169.9	4199	4109	4118	4124.25	4136.86	284494	1.17691E+14		43922	0.1544
4/28/2011	TITAN	EQ	4124.25	4146.95	4180	4102	4118	4118.2	4142.81	311524	1.29059E+14		91596	0.294
4/29/2011	TITAN	EQ	4118.2	4148	4158.75	3986.7	4020	4029.6	4063.57	361923	1.4707E+14		47725	0.1319
5/2/2011	TITAN	EQ	4029.6	4449	4449	3885	3909.95	3917.8	4005.92	880697	3.528E+14		129917	0.1475
5/3/2011	TITAN	EQ	3917.8	3900	3934.9	3755	3772.15	3772.5	3840.64	487545	1.87248E+14		123194	0.2527
5/4/2011	TITAN	EQ	3772.5	3780	3864.95	3718.15	3848	3833.5	3804.93	376101	1.43104E+14		44434	0.1181
5/5/2011	TITAN	EQ	3833.5	3840.05	3935.95	3827.15	3900.65	3906.95	3893.54	463244	1.80366E+14		130010	0.2807
5/6/2011	TITAN	EQ	3906.95	3850	3969.3	3850	3948	3955.65	3934.65	248970	9.79611E+13		47282	0.1899
5/9/2011	TITAN	EQ	3955.65	3970	3977.7	3918.8	3940.1	3944.85	3945.49	162907	6.42747E+13		24388	0.1497
5/10/2011	TITAN	EQ	3944.85	3945	3957.45	3862	3895.35	3895.35	3900.67	190747	7.44042E+13		23136	0.1213
5/11/2011	TITAN	EQ	3895.35	3903	3954.35	3881.6	3937	3943.2	3925.97	170098	6.678E+13		39288	0.231
5/12/2011	TITAN	EQ	3943.2	3930	3960	3897.8	3935	3932.3	3930.02	189451	7.44547E+13		52795	0.2787
5/13/2011	TITAN	EQ	3932.3	3938	4024.85	3932.75	3988.1	3977.8	3985.66	255907	1.01996E+14		52041	0.2034
5/16/2011	TITAN	EQ	3977.8	3965	4040	3952.5	4038.5	4025.05	3997.48	214582	8.57788E+13		45924	0.214
5/17/2011	TITAN	EQ	4025.05	4024	4300	4024	4120	4118.7	4101.23	438841	1.79979E+14		122513	0.2792
5/18/2011	TITAN	EQ	4118.7	4125.5	4144.65	4062.55	4080	4081.35	4095.92	314858	1.28963E+14		120687	0.3833
5/19/2011	TITAN	EQ	4081.35	4098.85	4139	4090.1	4132	4124.3	4117.38	144745	5.9597E+13		26916	0.186
5/20/2011	TITAN	EQ	4124.3	4140	4172	4080	4147	4140.9	4138.17	225925	9.34916E+13		68479	0.3031
5/23/2011	TITAN	EQ	4140.9	4140	4248	4100.9	4248	4220.65	4183.99	310940	1.30097E+14		83825	0.2696
5/24/2011	TITAN	EQ	4220.65	4229.95	4307.9	4225.05	4283	4281.6	4270.03	287216	1.22642E+14		88660	0.3087
5/25/2011	TITAN	EQ	4281.6	4285	4385	4260.05	4335	4347.8	4334.5	377529	1.6364E+14		96950	0.2568
5/26/2011	TITAN	EQ	4347.8	4340	4358.55	4215	4230	4228.25	4261.24	373017	1.58952E+14		139587	0.3742
5/27/2011	TITAN	EQ	4228.25	4255	4270	4136.3	4165	4178.75	4185.21	353762	1.48057E+14		144387	0.4081
5/30/2011	TITAN	EQ	4178.75	4170	4343.25	4169.95	4325	4322.9	4274.77	328954	1.4062E+14		86969	0.2644
5/31/2011	TITAN	EQ	4322.9	4343	4475.05	4315.3	4322	4407.95	4391.85	1062332	4.66561E+14		624915	0.5882
6/1/2011	TITAN	EQ	4407.95	4380	4396	4271	4300	4309.55	4307.39	351152	1.51255E+14	27244	72552	0.2066
6/2/2011	TITAN	EQ	4309.55	4305	4349.9	4265.1	4306.2	4312.05	4314.16	262297	1.13159E+14	22171	40348	0.1538
6/3/2011	TITAN	EQ	4312.05	4305	4369	4294.4	4325	4332.1	4333.84	180555	7.82497E+13	18387	35518	0.1967
6/6/2011	TITAN	EQ	4332.1	4265.6	4384.85	4265.6	4370	4368.85	4355.41	177217	7.71853E+13	15567	27403	0.1546
6/7/2011	TITAN	EQ	4368.85	4350	4395	4350	4367.8	4378.9	4380.95	110346	4.83421E+13	11131	14061	0.1274
6/8/2011	TITAN	EQ	4378.9	4378	4433.95	4369.95	4419	4421.25	4408.64	208313	9.18378E+13	18383	40461	0.1942
6/9/2011	TITAN	EQ	4421.25	4425	4575	4421.3	4575	4526.8	4485.1	326174	1.46292E+14	30246	68365	0.2096
6/10/2011	TITAN	EQ	4526.8	4530	4624.9	4520	4580	4606.2	4569.76	403838	1.84544E+14	40771	60065	0.1487
6/13/2011	TITAN	EQ	4606.2	4608.1	4734	4559.9	4734	4714.6	4647.54	489674	2.27578E+14	46771	72902	0.1489
6/14/2011	TITAN	EQ	4714.6	4730	4754.95	4531.55	4560	4559.65	4623.16	756182	3.49595E+14	67277	143168	0.1893
6/15/2011	TITAN	EQ	4559.65	4560	4572.6	4461	4475	4477.35	4489.98	455592	2.0456E+14	35987	139475	0.3061
6/16/2011	TITAN	EQ	4477.35	4450	4474.95	4199.2	4440	4427.75	4417.66	527229	2.32912E+14	43858	109599	0.2079
6/17/2011	TITAN	EQ	4427.75	4455	4617.55	4432	4551.55	4559.65	4540.31	529625	2.40466E+14	47669	80017	0.1511
6/20/2011	TITAN	EQ	4559.65	4569.95	4685	4491	4593.3	4621.25	4618.28	762107	3.51963E+14	64596	209840	0.2753
6/21/2011	TITAN	EQ	4621.25	4645.75	4668.25	4510	4600	4578.7	4576.16	527172	2.41242E+14	41074	112989	0.2143
6/22/2011	TITAN	EQ	4578.7	4620	4620	4255.6	4290	4292.45	4397.36	1079424	4.74661E+14	92172	144146	0.1335
6/23/2011	TITAN	EQ	4292.45	210	234	205	229.5	228.9	222.46	13873143	3.08626E+14	144459	948597	0.0684
6/24/2011	TITAN	EQ	228.9	230	234.8	215.1	215.95	216.4	221.55	10030616	2.22228E+14	120983	2387194	0.238
6/27/2011	TITAN	EQ	216.4	215	219.9	209.55	211.75	212	213.16	6899983	1.47079E+14	85442	1910920	0.2769
6/28/2011	TITAN	EQ	212	212	216.3	211.15	212.4	212.6	213.63	6146633	1.3131E+14	56936	1862775	0.3031
6/29/2011	TITAN	EQ	212.6	213.8	214.75	210.85	212.75	213.05	212.55	4410020	9.37363E+13	49615	1612304	0.3656
6/30/2011	TITAN	EQ	213.05	214	220.85	212.65	213.7	214.3	216.76	15008952	3.25331E+14	111401	5901659	0.3932
7/1/2011	TITAN	EQ	214.3	215.3	216.2	211.2	213.45	213.6	213.92	3454172	7.38902E+13	44789	1217559	0.3525
7/4/2011	TITAN	EQ	213.6	216	218.6	212.55	217.4	217.9	216.13	3642856	7.87345E+13	38973	1241686	0.3409
7/5/2011	TITAN	EQ	217.9	218	220.25	215.3	218.2	218.2	218.54	3384747	7.39713E+13	36379	801387	0.2368
7/6/2011	TITAN	EQ	218.2	219.3	225.35	217.65	223.7	223.95	223.03	6942588	1.54841E+14	79089	2052184	0.2956
7/7/2011	TITAN	EQ	223.95	225	230.6	224.35	230	229.55	228.61	5889804	1.34645E+14	59554	1803283	0.3062
7/8/2011	TITAN	EQ	229.55	229	231.85	225.55	225.9	226.15	228.21	2589148	5.90859E+13	31075	887612	0.3428
7/11/2011	TITAN	EQ	226.15	225	230.6	223.6	229.35	229	228.88	2582413	5.91053E+13	36658	754208	0.2921
7/12/2011	TITAN	EQ	229	228	230.2	220.15	222.6	222.35	224.82	4322260	9.71712E+13	53683	1572209	0.3637
7/13/2011	TITAN	EQ	222.35	224.9	228	223.15	225.05	225.15	225.27	2208958	4.97617E+13	40225	697441	0.3157
7/14/2011	TITAN	EQ	225.15	226	229.2	224.3	226.7	227.2	227.31	2499289	5.68121E+13	23882	967069	0.3869
7/15/2011	TITAN	EQ	227.2	228.1	228.9	224.8	227.5	226.8	226.6	1319742	2.99055E+13	14134	383345	0.2905
7/18/2011	TITAN	EQ	226.8	227	228.9	226.2	228.25	227.8	227.58	1025963	2.33488E+13	13202	323821	0.3156
7/19/2011	TITAN	EQ	227.8	228.5	234.6	227.15	233.45	233.3	232.44	5025036	1.16801E+14	55567	1173318	0.2335
7/20/2011	TITAN	EQ	233.3	234.5	236.6	231.2	232.1	231.75	233.88	3149819	7.36681E+13	29989	833002	0.2645
7/21/2011	TITAN	EQ	231.75	232.4	233.6	223.15	225	224.35	227.21	3845864	8.73821E+13	41866	1397520	0.3634
7/22/2011	TITAN	EQ	224.35	224.1	225.75	215	221.5	221.5	220.15	5071391	1.11649E+14	47140	1436363	0.2832
7/25/2011	TITAN	EQ	221.5	221.5	224.65	220.95	223.8	223.3	223.12	2355701	5.25612E+13	20002	1014877	0.4308
7/26/2011	TITAN	EQ	223.3	223.55	226.25	219.45	220.25	220.4	221.9	3389205	7.52048E+13	52881	1578395	0.4657
7/27/2011	TITAN	EQ	220.4	220.9	225.3	220.25	224.5	224.65	222.87	2836107	6.32097E+13	24255	1027207	0.3622
7/28/2011	TITAN	EQ	224.65	225	230.3	221.55	227	227.95	226.25	5631997	1.27425E+14	39448	1828883	0.3247
7/29/2011	TITAN	EQ	227.95	227	230	224.9	228.6	228.25	228.38	5132326	1.17212E+14	48858	2305694	0.4492
8/1/2011	TITAN	EQ	228.25	228.5	230.9	226.25	227.25	228.05	228.66	1791974	4.09755E+13	19353	612582	0.3418
8/2/2011	TITAN	EQ	228.05	227.5	229.6	226.75	229.25	228.8	228.49	1969199	4.49935E+13	27558	688946	0.3499
8/3/2011	TITAN	EQ	228.8	227.2	228.95	222	225.05	225.15	225.04	2320358	5.22164E+13	23953	482350	0.2079
8/4/2011	TITAN	EQ	225.15	225.2	227.4	222.6	223	223.2	225.17	1630570	3.67157E+13	17015	486439	0.2983
8/5/2011	TITAN	EQ	223.2	218	219.15	205.55	214.1	213.95	212.44	5267450	1.119E+14	52098	1423907	0.2703
8/8/2011	TITAN	EQ	213.95	209.85	219.5	205	216	215.3	213.88	4019165	8.59608E+13	48534	794656	0.1977
8/9/2011	TITAN	EQ	215.3	210	217.15	207.25	214.6	214.25	214.64	3194671	6.85702E+13	38463	807106	0.2526
8/10/2011	TITAN	EQ	214.25	219.9	222.3	216.9	220.25	220.15	220.49	3738849	8.24373E+13	39779	1940908	0.5191
8/11/2011	TITAN	EQ	220.15	218	220.95	214	214.05	214.55	216.36	3040554	6.57853E+13	36481	1229774	0.4045
8/12/2011	TITAN	EQ	214.55	217.9	217.9	195	210.6	211.05	212.91	2114169	4.50123E+13	28423	769687	0.3641
8/16/2011	TITAN	EQ	211.05	213.25	214.95	208	208.45	208.7	210.56	1554427	3.27304E+13	19976	576068	0.3706
8/17/2011	TITAN	EQ	208.7	209.05	212.8	208.25	211.5	210.4	210.72	1631191	3.43727E+13	24484	486634	0.2983
